age,edu,edunumber,gender,gov,marriage,occupation,relation,skin,workhour,income
68,2,10,2,1,5,5,4,1,45,0
34,1,13,2,6,1,6,1,1,45,1
37,1,13,1,1,1,2,3,2,40,1
22,4,0,2,1,3,4,2,5,40,0
32,4,0,1,1,1,0,3,1,55,0
65,14,6,1,2,1,2,3,1,40,0
28,2,10,1,1,3,8,2,1,60,0
37,4,0,1,1,1,0,3,2,40,0
40,1,13,2,3,3,6,4,1,45,0
40,3,7,1,1,3,3,5,1,40,0
52,4,0,2,1,4,3,5,1,20,0
35,2,10,1,1,1,2,3,1,60,0
62,16,3,1,2,1,0,3,1,30,0
49,8,11,1,1,1,7,3,1,45,0
49,4,0,2,1,2,8,5,1,55,0
47,1,13,1,1,1,6,3,1,40,1
45,4,0,2,1,4,5,4,1,40,0
37,13,2,1,1,6,0,5,1,77,0
36,8,11,1,5,1,0,3,1,53,1
36,14,6,1,1,1,2,3,1,70,0
44,1,13,1,1,1,6,3,1,50,1
51,12,14,1,6,1,6,3,1,60,1
25,2,10,1,6,1,0,3,1,40,0
28,4,0,1,2,3,2,4,1,55,0
57,4,0,2,1,5,4,6,1,32,0
46,4,0,1,1,1,2,3,3,40,0
59,14,6,1,1,1,0,3,1,45,1
28,3,7,1,1,1,7,2,1,40,0
25,4,0,1,1,2,3,4,1,40,0
35,4,0,2,1,6,0,6,5,40,0
27,7,12,1,1,1,2,3,1,45,1
29,1,13,1,1,1,4,3,1,40,1
43,4,0,1,4,2,0,4,1,40,0
38,4,0,2,4,3,0,2,5,40,0
26,2,10,2,1,3,0,2,1,40,0
55,12,14,1,0,1,0,3,1,50,1
36,4,0,1,1,4,2,2,1,40,0
37,2,10,1,1,1,8,3,1,40,1
23,4,0,1,0,3,0,2,1,40,0
34,4,0,1,1,1,3,3,1,30,0
41,3,7,1,1,1,0,3,1,55,0
44,8,11,2,1,4,6,4,1,40,0
48,8,11,2,2,2,5,4,1,50,0
35,4,0,1,5,1,0,3,5,35,1
43,1,13,2,5,2,6,6,5,42,0
57,1,13,1,4,1,6,3,1,40,1
44,4,0,2,5,1,0,5,1,40,0
28,4,0,1,1,3,3,2,1,40,0
55,14,6,2,1,5,2,6,5,40,0
52,4,0,1,1,1,8,3,1,38,0
30,4,0,2,1,4,0,6,5,40,0
31,15,16,1,1,1,6,3,2,50,1
21,2,10,1,0,3,0,2,1,70,0
50,5,15,1,3,1,6,3,1,45,1
43,1,13,1,2,1,0,3,1,70,1
33,4,0,1,1,3,8,4,4,50,0
23,8,11,1,4,1,7,3,1,25,0
35,1,13,1,1,1,0,3,1,65,1
18,2,10,1,1,3,3,2,1,15,0
21,2,10,2,0,3,0,6,4,40,0
33,1,13,1,5,1,0,3,5,70,1
30,1,13,2,4,3,5,5,2,45,0
21,2,10,1,1,3,0,2,1,15,0
36,1,13,2,5,1,0,1,1,35,1
38,2,10,1,1,1,6,3,1,40,0
33,12,14,1,1,1,5,3,1,60,1
24,8,11,1,1,1,2,3,1,45,0
24,2,10,1,1,1,6,3,5,40,0
39,2,10,2,1,2,0,6,5,30,0
43,4,0,1,1,1,3,3,2,60,0
43,1,13,1,2,1,6,3,1,21,0
62,12,14,1,0,1,0,3,1,2,1
30,1,13,2,6,3,0,2,5,40,0
25,3,7,1,1,1,0,3,1,40,0
45,4,0,2,1,1,3,1,1,35,0
22,2,10,1,1,3,0,4,1,20,0
73,1,13,1,1,1,6,3,1,40,1
26,2,10,1,1,1,2,3,1,40,1
24,4,0,1,1,3,8,5,5,45,0
18,11,8,1,1,3,2,2,1,20,0
35,1,13,1,1,1,7,3,1,35,1
22,2,10,2,1,4,4,6,1,43,0
28,2,10,1,1,1,7,3,1,40,0
38,2,10,1,1,1,2,3,1,45,0
68,15,16,1,0,1,0,3,1,70,0
40,4,0,2,5,1,0,1,1,40,0
32,2,10,1,1,1,8,3,1,84,1
42,4,0,1,1,1,0,3,1,50,1
31,4,0,2,6,1,0,5,1,35,0
33,1,13,1,1,1,6,3,1,50,0
54,1,13,1,2,2,0,4,1,65,0
63,4,0,1,1,2,0,4,1,25,0
67,1,13,1,2,1,4,3,1,30,0
47,4,0,2,1,2,3,4,5,14,0
67,1,13,2,3,5,3,6,1,35,0
33,4,0,2,1,1,0,1,4,19,0
33,4,0,2,5,4,3,2,1,80,0
25,1,13,1,5,1,0,3,1,40,0
25,2,10,2,1,3,0,4,1,40,0
35,2,10,1,1,2,8,6,1,40,0
54,4,0,1,1,1,2,3,1,40,1
35,4,0,1,2,1,0,3,1,80,1
18,3,7,1,1,3,3,2,1,12,0
54,4,0,2,0,2,0,4,1,25,0
30,3,7,1,1,1,0,3,1,60,0
29,14,6,1,1,3,2,4,1,48,0
41,1,13,2,1,1,6,1,1,10,1
40,7,12,1,1,1,1,3,1,40,1
46,2,10,1,1,1,1,3,1,40,1
39,7,12,2,1,1,1,1,1,45,0
42,1,13,2,1,1,0,1,1,40,1
49,1,13,1,2,1,2,3,1,50,1
23,2,10,2,1,3,3,2,1,40,0
34,10,4,1,1,1,0,3,1,40,0
42,4,0,1,2,1,2,3,1,48,0
31,2,10,1,1,1,2,3,1,50,1
72,4,0,2,0,1,0,1,1,2,0
31,8,11,1,1,1,0,3,1,30,1
90,12,14,2,1,1,6,1,1,40,1
27,1,13,2,2,3,6,2,1,40,0
18,4,0,1,0,3,0,5,1,40,0
30,4,0,1,2,3,2,4,1,50,1
27,4,0,2,5,3,6,2,5,40,0
27,3,7,1,2,1,5,3,1,50,0
28,4,0,1,1,3,2,4,1,40,0
40,4,0,2,1,3,0,2,1,45,0
43,12,14,2,5,4,6,6,5,37,0
26,4,0,1,1,1,0,3,1,50,0
48,8,11,2,2,1,3,1,1,15,0
41,7,12,1,1,1,0,3,2,40,0
32,4,0,1,1,1,2,3,1,40,0
23,4,0,1,1,3,2,4,1,40,0
35,3,7,1,1,1,4,3,1,65,0
42,2,10,1,1,1,5,3,1,50,0
27,1,13,2,6,3,6,4,1,40,0
34,4,0,1,1,1,0,3,1,40,0
25,1,13,2,1,3,6,2,1,40,0
46,1,13,1,5,3,6,2,1,45,1
34,2,10,1,1,1,3,3,2,40,0
39,4,0,2,1,5,0,4,1,40,0
33,4,0,2,1,3,8,2,1,40,0
25,1,13,1,1,3,0,4,1,40,0
45,8,11,1,1,2,5,4,1,50,0
46,1,13,1,1,2,6,4,1,40,0
23,4,0,1,1,2,2,4,1,50,0
37,2,10,1,1,3,5,4,5,40,0
39,12,14,1,1,1,6,3,1,40,1
38,4,0,1,2,1,7,3,1,40,1
35,2,10,1,2,1,3,3,1,40,0
49,1,13,1,3,1,4,3,1,50,1
37,7,12,2,1,1,6,1,1,13,1
45,4,0,2,1,2,3,6,1,40,0
71,11,8,2,1,3,3,4,1,40,0
44,1,13,1,1,1,4,3,1,60,1
19,2,10,1,0,3,0,2,1,22,0
38,8,11,2,1,3,1,4,1,40,0
42,4,0,1,5,1,2,3,1,40,0
29,8,11,1,1,1,5,3,1,60,1
48,3,7,1,1,1,8,3,1,40,0
56,8,11,1,3,1,4,3,1,54,1
32,4,0,1,4,1,1,3,1,40,0
19,4,0,2,1,3,3,4,1,30,0
57,2,10,1,2,4,4,4,1,35,0
55,14,6,1,1,3,0,4,1,60,0
48,3,7,1,0,4,0,6,1,40,0
46,11,8,1,3,1,2,3,1,45,0
36,0,5,2,1,4,3,6,5,40,0
66,1,13,1,1,1,4,3,1,50,1
26,4,0,1,1,3,0,2,5,40,0
58,8,11,1,3,1,5,3,1,40,1
62,1,13,1,1,1,6,3,1,55,1
31,1,13,1,1,3,6,6,4,40,0
77,8,11,2,0,6,0,4,1,25,0
25,4,0,1,1,1,8,3,1,40,0
38,1,13,1,1,1,0,3,1,56,0
33,1,13,2,1,2,5,4,1,40,0
51,2,10,2,4,2,6,4,5,40,0
20,8,11,1,1,3,0,2,1,40,0
40,4,0,1,4,1,0,3,1,40,0
20,14,6,1,1,3,3,4,1,40,0
41,2,10,2,5,2,5,6,1,25,0
44,11,8,2,1,2,8,6,1,40,0
35,4,0,1,1,1,0,3,1,40,0
35,4,0,1,2,6,0,4,1,60,0
46,2,10,2,4,3,0,6,5,40,0
24,2,10,2,1,3,0,4,1,17,0
18,2,10,1,1,3,3,2,1,40,0
37,4,0,1,1,1,8,3,1,40,0
58,15,16,1,1,3,6,4,1,8,0
55,8,11,1,1,1,0,3,1,40,0
68,4,0,2,1,3,4,4,1,30,0
41,1,13,1,1,1,6,3,1,40,1
50,12,14,1,1,1,5,3,1,50,1
48,4,0,1,1,1,2,3,1,40,0
42,2,10,1,0,3,0,4,1,45,0
45,4,0,1,1,1,0,3,1,40,0
43,2,10,1,1,1,6,3,1,40,0
37,2,10,1,1,1,2,3,1,35,0
43,1,13,1,1,1,5,3,1,45,1
36,4,0,2,1,2,8,6,1,40,0
60,4,0,1,1,1,3,3,2,30,0
27,4,0,1,1,2,2,4,1,50,0
36,1,13,1,1,1,4,3,1,50,1
47,7,12,1,6,1,0,3,1,40,0
33,2,10,1,1,3,2,4,1,80,0
19,11,8,1,6,3,0,2,5,20,0
33,1,13,2,1,3,3,4,2,35,0
34,1,13,1,1,1,6,3,1,40,1
33,4,0,2,1,2,3,6,1,40,0
57,2,10,2,1,2,4,4,1,48,0
59,12,14,2,1,3,4,4,1,45,1
36,4,0,2,1,1,2,2,1,40,0
60,7,12,1,1,1,0,3,1,40,1
33,8,11,1,5,1,1,3,1,40,0
41,1,13,2,1,3,6,4,1,45,0
20,2,10,1,2,3,6,2,1,10,0
28,1,13,2,5,3,6,4,1,50,0
24,12,14,1,6,3,6,4,2,20,0
31,11,8,1,1,3,0,4,5,60,0
38,4,0,2,1,6,2,6,1,40,0
40,1,13,2,1,2,6,4,1,45,0
55,1,13,1,6,1,6,3,1,15,0
49,4,0,1,1,1,8,3,1,50,0
33,4,0,1,1,2,0,4,1,45,0
52,16,3,2,1,3,8,4,1,40,0
24,1,13,1,5,3,6,4,1,35,0
46,1,13,1,1,2,2,4,1,48,0
20,2,10,2,1,3,0,2,1,20,0
50,16,3,1,1,1,7,3,1,40,0
22,4,0,1,1,3,0,6,1,40,0
32,2,10,1,3,1,0,3,5,35,0
46,4,0,1,1,1,4,3,1,65,1
62,4,0,1,0,1,0,3,1,30,0
39,2,10,1,1,1,5,3,1,62,1
26,2,10,2,1,3,0,2,1,15,0
20,2,10,2,1,3,4,2,5,14,0
37,2,10,1,3,1,5,3,1,50,0
40,2,10,2,1,2,0,6,1,24,0
22,2,10,2,1,3,3,2,1,38,0
32,1,13,2,1,3,5,2,1,40,1
41,2,10,1,1,2,1,4,1,50,0
24,7,12,2,1,1,0,1,1,40,0
40,4,0,1,1,1,5,3,1,40,0
37,5,15,2,6,1,6,1,1,39,1
42,12,14,1,1,1,0,3,1,40,1
56,0,5,2,1,5,4,6,1,40,0
20,2,10,1,1,3,7,4,1,50,0
55,4,0,1,5,2,0,6,1,40,0
29,4,0,1,1,3,2,5,1,40,0
37,4,0,1,1,2,2,4,1,40,0
61,1,13,1,2,1,0,3,1,60,0
26,1,13,1,1,3,6,4,1,38,0
49,2,10,1,3,2,2,4,1,55,0
18,10,4,1,5,3,0,2,1,40,0
30,0,5,1,1,3,0,5,5,40,0
24,4,0,2,1,3,3,2,5,20,0
24,4,0,1,6,1,1,3,1,40,0
37,4,0,1,1,3,0,4,1,40,0
37,4,0,2,5,2,0,6,1,40,0
36,2,10,1,1,1,8,3,1,65,0
40,4,0,1,1,1,0,3,1,40,0
44,4,0,1,2,1,2,3,1,55,0
43,4,0,1,2,1,2,3,1,20,0
19,2,10,2,1,3,7,4,1,35,0
50,12,14,2,1,1,5,1,1,40,0
17,14,6,1,0,3,0,2,1,30,0
39,4,0,2,1,1,0,1,5,50,0
43,4,0,1,1,2,2,6,1,40,0
43,4,0,1,1,1,8,3,1,40,0
40,12,14,1,1,3,6,4,1,40,1
31,2,10,1,6,3,2,4,1,40,0
25,1,13,1,1,2,2,4,1,40,0
30,1,13,1,4,3,6,4,1,40,0
55,0,5,1,1,1,0,3,1,40,0
55,10,4,1,1,1,0,3,1,75,0
29,2,10,1,1,1,5,3,5,40,0
28,1,13,1,1,3,0,4,1,60,1
30,4,0,1,1,1,2,3,1,40,0
33,4,0,1,1,1,4,3,1,55,0
23,4,0,1,1,3,0,2,1,40,0
71,3,7,2,1,3,0,4,1,75,0
22,2,10,1,0,1,0,3,1,6,0
21,2,10,2,1,3,4,4,1,40,0
62,4,0,1,0,1,0,3,2,24,0
22,2,10,2,0,6,0,6,5,40,0
49,4,0,1,1,1,0,3,1,40,0
31,7,12,1,1,1,8,3,1,20,0
27,7,12,1,1,3,6,4,1,40,0
27,12,14,1,1,1,6,3,2,40,1
26,2,10,1,1,3,3,4,1,20,0
30,2,10,1,0,1,0,3,1,40,0
17,14,6,2,1,3,3,2,1,30,0
26,2,10,1,1,3,0,4,1,50,0
45,4,0,2,1,2,0,4,1,40,0
50,4,0,1,1,1,2,3,1,40,1
31,4,0,1,1,3,0,6,1,45,0
51,7,12,2,1,3,0,4,1,40,0
56,0,5,2,1,5,8,6,1,40,0
24,1,13,1,6,3,8,4,1,35,0
29,11,8,1,1,3,7,4,1,40,0
26,2,10,1,1,3,4,4,1,24,0
51,2,10,1,1,1,5,3,1,45,0
32,4,0,1,5,1,0,3,1,40,0
47,1,13,1,6,1,5,3,1,40,1
30,4,0,1,1,3,8,4,1,40,0
41,3,7,2,0,5,0,5,5,40,0
49,2,10,1,4,1,2,3,1,40,0
40,2,10,1,1,1,6,3,3,40,1
62,4,0,1,1,1,0,3,1,40,1
43,1,13,1,3,1,6,3,1,60,0
76,16,3,1,1,3,7,4,1,20,0
40,12,14,1,0,1,0,3,1,60,1
35,1,13,1,1,1,4,3,1,50,1
27,4,0,2,1,3,7,2,1,40,0
54,1,13,1,3,1,5,3,1,40,1
55,4,0,1,2,1,4,3,1,40,0
21,2,10,1,1,3,4,2,1,12,0
20,2,10,1,1,3,7,2,1,20,0
39,4,0,2,1,4,0,4,1,20,0
26,1,13,1,1,3,6,2,1,64,1
20,4,0,2,1,3,8,2,1,42,0
28,4,0,1,1,1,0,3,1,60,0
56,2,10,1,4,4,3,4,5,40,0
39,11,8,1,1,1,8,3,1,40,0
44,1,13,1,4,1,5,3,2,40,1
55,4,0,1,1,1,2,3,1,40,1
54,4,0,1,2,1,4,3,1,40,0
30,1,13,1,1,3,6,4,1,45,1
34,4,0,1,5,1,0,3,1,57,1
42,4,0,2,1,3,0,6,5,38,0
50,2,10,2,3,4,5,6,1,75,0
34,2,10,1,4,1,0,3,5,40,1
23,8,11,1,1,3,2,2,1,33,0
27,1,13,1,0,3,0,6,2,25,0
81,1,13,1,0,5,0,4,1,5,0
47,3,7,2,1,3,8,6,5,40,0
57,16,3,1,1,1,2,3,1,40,0
65,8,11,2,0,1,0,1,1,56,1
33,12,14,1,1,3,6,4,5,50,0
37,4,0,2,1,2,2,6,1,48,0
53,1,13,2,1,3,5,6,1,40,0
27,1,13,2,6,3,0,4,1,40,0
47,4,0,1,1,1,2,3,1,50,1
42,7,12,1,1,1,6,3,1,50,0
39,2,10,1,1,3,6,4,5,40,1
58,1,13,1,5,1,5,3,1,40,0
20,4,0,1,1,3,0,5,1,24,0
19,4,0,1,1,3,8,5,1,40,0
39,4,0,1,1,1,2,3,1,35,0
51,4,0,1,1,2,5,4,1,44,0
52,4,0,2,1,2,4,4,1,40,0
53,2,10,2,1,3,0,4,1,50,1
50,2,10,1,1,1,4,3,1,40,0
36,4,0,1,1,2,8,4,1,40,0
30,1,13,2,1,3,1,4,1,72,0
30,2,10,2,1,3,0,6,5,40,0
50,4,0,1,1,1,4,3,1,55,1
76,10,4,2,1,5,0,4,1,40,0
46,1,13,1,2,1,4,3,1,40,1
24,2,10,1,1,3,7,2,5,40,0
26,4,0,1,1,1,4,3,1,40,0
56,5,15,1,2,1,6,3,1,50,1
50,1,13,1,1,1,6,3,1,40,1
22,2,10,1,1,1,2,3,1,40,0
23,1,13,2,5,3,6,4,1,35,0
51,4,0,1,1,1,5,3,1,50,0
58,14,6,1,1,1,0,3,1,40,0
38,0,5,2,1,1,3,1,5,24,0
45,2,10,1,1,1,8,3,1,40,1
55,4,0,1,2,5,4,4,1,40,0
45,2,10,1,1,1,4,3,1,60,1
42,2,10,1,1,2,8,4,1,45,0
44,1,13,1,6,1,0,3,1,46,1
60,1,13,1,1,1,6,3,1,50,1
27,2,10,1,1,3,4,4,1,40,0
25,2,10,1,5,1,5,3,1,40,1
61,1,13,2,0,2,0,4,1,24,0
43,4,0,1,1,1,5,3,1,50,1
44,8,11,1,5,3,1,4,1,40,0
63,10,4,2,1,5,3,4,1,41,0
46,12,14,2,5,3,6,4,1,43,0
47,2,10,1,1,1,5,3,1,40,0
37,2,10,1,1,2,4,4,5,40,0
43,4,0,2,1,4,5,6,5,40,0
46,12,14,1,1,1,6,3,1,35,1
48,14,6,2,0,1,0,1,5,35,0
61,7,12,2,2,6,5,4,1,90,0
53,4,0,1,4,1,0,3,5,40,1
79,10,4,1,0,1,0,3,1,35,0
44,4,0,1,1,3,2,4,1,30,0
54,4,0,1,1,1,5,3,1,45,0
22,2,10,2,1,3,6,2,1,40,0
47,4,0,1,4,1,0,3,5,50,1
18,4,0,2,1,3,3,2,1,20,0
25,14,6,1,1,1,2,3,1,40,0
24,2,10,2,1,3,0,2,1,40,0
37,1,13,1,5,1,0,3,1,40,1
51,2,10,2,1,2,0,6,1,40,1
35,4,0,1,2,1,2,3,1,60,1
59,2,10,2,1,3,0,2,1,34,0
46,2,10,1,1,6,2,4,2,40,0
45,8,11,1,5,1,0,3,1,60,1
19,4,0,1,1,3,3,2,1,15,0
22,4,0,2,1,3,0,2,1,28,0
41,1,13,1,1,1,2,3,1,40,0
33,4,0,1,2,1,5,3,1,40,0
26,4,0,2,4,3,0,4,5,40,0
22,2,10,1,1,1,7,3,1,35,0
29,4,0,1,2,1,6,3,1,65,1
22,4,0,2,1,3,0,4,1,39,0
34,7,12,1,1,1,1,3,1,10,0
23,11,8,1,1,1,7,2,1,40,0
20,4,0,1,1,1,0,3,1,50,0
25,1,13,2,1,3,6,4,2,40,0
59,4,0,1,1,1,0,3,1,40,1
44,2,10,1,1,1,2,3,1,55,0
55,2,10,1,1,1,1,3,1,40,0
77,2,10,2,2,5,0,4,1,1,0
42,12,14,1,1,1,5,3,1,40,1
47,4,0,1,1,1,2,3,1,40,1
42,2,10,1,1,1,8,3,1,40,0
45,2,10,1,1,1,2,3,1,40,0
23,4,0,1,1,1,3,3,1,40,0
60,0,5,1,0,1,0,3,1,40,0
23,2,10,1,1,3,2,4,1,40,0
52,4,0,1,1,1,2,3,1,40,0
49,4,0,1,1,1,2,3,1,40,1
20,2,10,1,1,3,2,2,1,40,0
20,4,0,2,1,3,3,4,1,20,0
23,4,0,2,5,3,3,2,1,45,0
30,2,10,1,1,2,2,4,1,65,0
45,4,0,1,1,1,7,3,1,48,1
30,5,15,1,1,5,3,4,1,35,0
17,0,5,2,1,3,3,2,1,20,0
22,4,0,1,1,3,4,4,1,40,0
25,1,13,1,1,3,7,2,1,40,0
52,2,10,1,1,1,5,3,1,55,1
40,2,10,2,1,1,1,1,1,40,1
18,14,6,1,0,3,0,2,5,30,0
58,4,0,1,1,1,5,3,1,45,0
30,4,0,1,1,1,2,3,1,50,0
59,14,6,1,1,1,7,3,1,40,0
29,2,10,2,1,3,3,4,5,30,0
26,8,11,2,1,2,6,6,1,40,0
39,1,13,2,5,5,6,6,2,10,0
33,1,13,1,1,1,5,3,1,50,1
21,2,10,2,0,3,0,2,1,40,0
22,2,10,1,1,3,4,2,1,24,0
25,2,10,1,1,1,2,2,1,40,0
19,2,10,2,0,3,0,2,1,20,0
44,2,10,2,1,4,6,6,5,40,0
35,4,0,2,1,2,4,2,1,40,0
40,4,0,1,1,1,7,3,1,40,0
19,3,7,2,1,3,0,2,1,20,0
37,4,0,1,1,1,2,3,1,35,1
32,8,11,1,1,1,1,3,1,40,0
52,4,0,1,2,2,0,4,1,65,0
36,4,0,1,1,1,2,3,1,41,0
38,2,10,2,1,2,2,6,1,40,0
57,1,13,1,6,2,8,4,5,39,0
22,2,10,2,6,3,0,4,1,15,0
80,4,0,1,0,1,0,3,1,8,0
20,2,10,2,1,3,0,2,1,35,0
40,3,7,1,1,4,8,4,5,36,0
36,1,13,1,2,1,0,3,1,50,0
27,4,0,2,1,2,0,6,1,40,0
52,4,0,2,1,6,0,4,1,50,0
43,4,0,2,1,4,0,6,1,44,0
35,4,0,1,1,1,0,3,1,40,0
29,4,0,1,1,1,0,3,5,40,0
27,2,10,1,1,3,8,2,1,40,0
24,4,0,2,0,1,0,1,1,25,0
49,12,14,1,5,1,5,3,1,40,1
26,2,10,1,2,4,2,4,1,30,0
47,4,0,1,1,2,3,4,1,32,0
20,2,10,2,1,3,0,2,1,40,0
19,4,0,1,1,3,7,2,1,40,0
34,12,14,1,1,3,6,4,1,50,0
20,4,0,2,1,3,0,2,1,40,0
23,3,7,1,1,4,6,2,1,35,0
25,1,13,1,1,3,4,4,1,40,0
21,4,0,1,1,3,7,2,1,36,0
25,4,0,1,1,3,8,2,1,40,0
63,2,10,1,6,1,0,3,1,32,0
25,1,13,2,1,3,1,4,1,50,0
28,4,0,2,1,3,8,2,1,40,0
39,12,14,1,1,3,6,4,1,60,1
28,2,10,2,1,3,1,4,1,40,0
30,1,13,1,1,1,5,3,1,45,1
41,8,11,2,5,2,6,6,1,40,0
52,7,12,2,5,2,3,4,1,30,0
36,4,0,1,1,1,2,3,1,40,0
47,1,13,1,1,1,5,3,1,40,1
27,0,5,1,1,3,3,2,1,50,0
32,2,10,2,4,1,1,1,1,40,0
52,4,0,1,1,1,4,3,1,45,1
50,4,0,1,1,1,0,3,1,70,0
21,2,10,1,1,3,0,5,1,30,0
60,4,0,2,1,2,0,6,1,37,0
47,3,7,1,1,1,3,3,3,36,0
54,4,0,1,2,1,0,3,1,60,1
32,12,14,1,5,3,6,4,1,50,0
61,2,10,1,1,1,4,3,1,40,0
21,4,0,1,1,3,2,4,1,40,0
29,2,10,1,2,1,5,5,1,45,1
36,4,0,2,5,3,3,6,5,70,0
38,4,0,1,5,1,0,3,1,20,0
59,14,6,1,1,5,8,4,1,52,0
43,2,10,1,1,1,0,3,1,40,0
19,3,7,1,1,3,8,4,1,10,0
42,1,13,1,1,1,6,3,1,40,0
33,2,10,1,1,1,5,3,1,45,0
47,4,0,2,1,1,3,1,5,40,0
51,4,0,1,1,1,5,3,1,40,1
28,2,10,1,1,3,4,4,1,40,0
61,2,10,2,1,2,0,6,1,43,0
23,1,13,2,1,3,6,4,1,60,0
31,0,5,1,1,1,2,3,1,40,0
38,3,7,1,2,2,5,4,1,55,0
21,0,5,1,1,3,7,5,1,40,0
22,4,0,1,1,3,2,2,1,50,0
35,12,14,1,1,1,6,3,1,40,1
53,1,13,1,4,1,5,3,1,48,1
40,4,0,2,1,1,5,1,1,24,1
36,4,0,1,1,1,0,3,1,50,1
33,4,0,1,2,1,0,3,1,65,0
23,4,0,2,1,3,0,4,1,50,0
51,4,0,1,5,1,2,3,1,40,1
31,4,0,1,1,3,4,5,1,48,0
28,4,0,2,5,4,0,4,1,40,0
26,1,13,1,2,2,4,4,1,40,0
32,1,13,1,1,2,0,4,5,60,1
43,1,13,1,1,3,6,4,1,45,1
19,4,0,2,1,3,3,4,1,50,0
46,3,7,2,1,2,7,6,5,40,0
49,15,16,1,5,1,6,3,1,45,1
31,14,6,2,1,3,3,4,1,40,0
45,1,13,1,1,1,5,3,1,40,1
41,16,3,1,1,1,0,3,1,40,0
22,2,10,2,1,3,3,2,1,15,0
25,1,13,2,1,3,6,4,1,40,0
46,5,15,1,1,4,6,4,1,50,1
44,2,10,1,2,1,2,3,1,40,0
25,4,0,1,1,1,8,3,1,40,0
30,1,13,1,1,3,5,4,1,40,0
54,1,13,1,1,1,5,3,1,60,1
34,1,13,1,1,1,2,3,1,45,1
34,4,0,1,0,3,0,4,1,40,0
30,1,13,1,1,1,6,3,1,55,1
21,8,11,2,1,3,5,2,1,60,0
27,1,13,2,1,3,6,4,1,40,0
29,2,10,1,1,3,2,2,1,40,0
60,2,10,1,3,1,5,3,1,40,1
36,12,14,1,2,1,0,3,1,70,0
27,12,14,2,1,3,4,2,1,40,0
57,2,10,1,2,1,3,3,1,48,0
24,13,2,2,1,1,3,2,2,5,0
63,2,10,1,1,2,2,6,1,22,0
29,1,13,1,1,1,0,3,1,40,1
34,1,13,1,1,1,5,3,1,40,0
27,4,0,1,1,3,3,4,1,40,0
31,8,11,2,1,2,1,6,1,40,0
31,1,13,1,1,1,2,3,1,40,0
55,2,10,2,1,2,0,6,1,20,0
64,4,0,1,5,1,2,3,1,99,0
20,4,0,2,1,3,4,5,5,35,0
44,4,0,1,2,1,0,3,1,60,1
35,3,7,1,1,2,0,4,1,50,0
41,2,10,2,5,2,5,4,1,40,0
38,2,10,2,1,2,5,2,5,40,0
21,2,10,1,1,3,8,2,1,40,0
64,1,13,1,6,1,2,3,1,45,1
42,10,4,1,1,3,7,4,5,40,0
31,2,10,1,1,1,5,3,1,50,1
42,7,12,1,2,1,0,3,1,50,0
35,7,12,2,1,1,3,1,1,35,1
36,2,10,2,4,2,5,6,5,40,1
23,11,8,1,1,3,8,5,1,30,0
20,2,10,1,1,3,0,2,1,14,0
26,1,13,2,5,3,6,4,5,40,0
56,1,13,1,4,3,0,4,5,65,0
40,7,12,2,1,2,3,4,1,40,0
19,3,7,1,1,3,7,2,1,24,0
33,4,0,2,1,3,8,4,5,40,0
45,7,12,1,4,3,0,4,1,40,0
41,4,0,1,1,1,6,3,1,43,1
29,4,0,1,1,1,3,3,1,40,0
46,12,14,2,5,1,6,1,1,45,1
48,7,12,1,1,1,0,3,1,45,0
38,4,0,1,1,1,4,3,1,45,0
29,2,10,2,1,3,0,2,5,40,0
35,4,0,1,1,1,2,3,1,40,0
59,1,13,1,5,1,0,3,5,30,0
27,4,0,1,1,1,3,2,1,40,0
43,2,10,1,1,1,7,3,1,40,1
70,1,13,1,1,1,5,3,1,20,0
30,4,0,1,1,3,8,2,1,45,0
24,2,10,1,1,1,0,3,1,40,1
76,4,0,1,5,1,0,3,1,15,0
25,4,0,1,1,4,2,2,1,40,0
39,7,12,2,1,3,3,2,1,56,0
36,1,13,2,5,2,6,6,5,40,0
23,11,8,2,1,3,8,2,1,40,0
60,10,4,2,1,2,8,6,1,40,0
20,2,10,1,0,3,0,2,5,30,0
54,13,2,1,1,1,2,3,5,40,1
20,2,10,2,1,3,4,4,1,40,0
22,4,0,1,4,3,0,2,1,40,0
24,1,13,2,1,3,6,2,1,20,0
41,4,0,1,1,1,2,3,1,40,0
35,2,10,1,1,1,2,3,1,40,0
23,16,3,1,1,3,7,4,1,55,0
54,15,16,1,6,1,5,3,1,50,1
17,3,7,1,1,3,7,2,1,16,0
43,4,0,2,1,3,0,6,1,40,0
33,11,8,1,1,2,2,4,1,42,0
30,5,15,2,1,3,6,2,2,40,0
38,2,10,1,4,2,0,4,1,40,1
54,4,0,1,2,1,3,3,5,45,0
39,4,0,2,1,3,8,4,5,52,0
32,2,10,1,1,4,1,4,3,40,0
61,10,4,1,5,1,0,3,1,40,0
24,8,11,2,0,1,0,1,5,35,0
22,1,13,1,1,3,5,2,1,40,0
34,4,0,1,1,1,3,3,1,40,1
18,14,6,2,1,3,0,2,5,20,0
20,4,0,1,1,3,2,2,1,25,0
53,4,0,1,4,2,1,6,1,40,0
32,2,10,2,1,3,0,4,1,40,0
68,2,10,1,2,1,3,3,1,30,0
28,2,10,2,1,4,3,6,1,15,0
28,2,10,1,1,1,0,3,1,40,0
54,2,10,1,1,1,6,3,5,56,1
21,2,10,1,0,3,0,2,1,48,0
